,equity
2016-01-04,1.0
2016-01-05,1.0
2016-01-06,0.9995938261575954
2016-01-07,0.9998646087191982
2016-01-08,0.9998646087191982
2016-01-11,0.9998646087191982
2016-01-12,0.9999999999999998
2016-01-13,0.9998646087191982
2016-01-14,0.9995938261575952
2016-01-15,0.9995938261575952
2016-01-18,0.9995938261575952
2016-01-19,0.999864608719198
2016-01-20,0.999864608719198
2016-01-21,0.9999999999999996
2016-01-22,0.999593826157595
2016-01-25,0.9998646087191978
2016-01-26,0.9995938261575947
2016-01-27,0.9998646087191976
2016-01-28,0.9998646087191976
2016-01-29,0.9999999999999991
2016-02-01,0.9995938261575945
2016-02-02,0.9995938261575945
2016-02-03,0.9998646087191974
2016-02-04,0.9999999999999989
2016-02-05,0.9999999999999989
2016-02-08,0.9998646087191974
2016-02-09,0.9999999999999989
2016-02-10,0.9998646087191974
2016-02-11,0.9998646087191974
2016-02-12,0.9998646087191974
2016-02-15,0.9998646087191974
2016-02-16,0.9998646087191974
2016-02-17,0.9998646087191974
2016-02-18,0.9999999999999989
2016-02-19,0.9999999999999989
2016-02-22,0.9999999999999989
2016-02-23,0.9998646087191974
2016-02-24,0.9999999999999989
2016-02-25,0.9998646087191974
2016-02-26,0.9998646087191974
2016-02-29,0.9999999999999989
2016-03-01,0.9999999999999989
2016-03-02,0.9998646087191974
2016-03-03,0.9999999999999989
2016-03-04,0.9999999999999989
2016-03-07,0.9999999999999989
2016-03-08,0.9998646087191974
2016-03-09,0.9999999999999989
2016-03-10,0.9999999999999989
2016-03-11,0.9998646087191974
2016-03-14,0.9998646087191974
2016-03-15,0.9998646087191974
2016-03-16,0.9999999999999989
2016-03-17,0.9998646087191974
2016-03-18,0.9998646087191974
2016-03-21,0.9999999999999989
2016-03-22,0.9998646087191974
2016-03-23,0.9998646087191974
2016-03-24,0.9999999999999989
2016-03-25,0.9999999999999989
2016-03-28,0.9999999999999989
2016-03-29,0.9999999999999989
2016-03-30,0.9999999999999989
2016-03-31,0.9999999999999989
2016-04-01,0.9999999999999989
2016-04-04,0.9999999999999989
2016-04-05,1.000270782561602
2016-04-06,1.000270782561602
2016-04-07,0.999999999999999
2016-04-08,1.000270782561602
2016-04-11,0.999999999999999
2016-04-12,0.999999999999999
2016-04-13,1.000270782561602
2016-04-14,1.000270782561602
2016-04-15,0.999999999999999
2016-04-18,1.000270782561602
2016-04-19,1.000270782561602
2016-04-20,1.000270782561602
2016-04-21,0.999999999999999
2016-04-22,1.000270782561602
2016-04-25,0.999999999999999
2016-04-26,1.000270782561602
2016-04-27,1.000270782561602
2016-04-28,1.000270782561602
2016-04-29,1.0005415651232052
2016-05-02,1.000270782561602
2016-05-03,1.0005415651232052
2016-05-04,1.000270782561602
2016-05-05,1.000270782561602
2016-05-06,1.0005415651232052
2016-05-09,1.0005415651232052
2016-05-10,1.0005415651232052
2016-05-11,0.9999999999999991
2016-05-12,0.9999999999999991
2016-05-13,0.9999999999999991
2016-05-16,0.9999999999999991
2016-05-17,0.9999999999999991
2016-05-18,1.0002707825616022
2016-05-19,0.9999999999999992
2016-05-20,1.0002707825616022
2016-05-23,1.0005415651232055
2016-05-24,0.9999999999999993
2016-05-25,1.0002707825616024
2016-05-26,1.0002707825616024
2016-05-27,1.0005415651232057
2016-05-30,1.0005415651232057
2016-05-31,1.0005415651232057
2016-06-01,1.0005415651232057
2016-06-02,1.0002707825616024
2016-06-03,1.0005415651232057
2016-06-06,1.0006769564040072
2016-06-07,1.0006769564040072
2016-06-08,1.0006769564040072
2016-06-09,1.0002707825616026
2016-06-10,1.0002707825616026
2016-06-13,1.0002707825616026
2016-06-14,1.0002707825616026
2016-06-15,1.0002707825616026
2016-06-16,1.000541565123206
2016-06-17,1.0002707825616026
2016-06-20,1.000541565123206
2016-06-21,1.000541565123206
2016-06-22,1.000541565123206
2016-06-23,1.000541565123206
2016-06-24,1.0002707825616026
2016-06-27,1.0002707825616026
2016-06-28,1.0002707825616026
2016-06-29,1.0002707825616026
2016-06-30,1.0002707825616026
2016-07-01,1.0006769564040072
2016-07-04,1.0006769564040072
2016-07-05,1.0006769564040072
2016-07-06,1.000541565123206
2016-07-07,1.0006769564040074
2016-07-08,1.0005415651232061
2016-07-11,1.0006769564040077
2016-07-12,1.000270782561603
2016-07-13,1.0005415651232064
2016-07-14,1.000676956404008
2016-07-15,1.0005415651232066
2016-07-18,1.0005415651232066
2016-07-19,1.0006769564040081
2016-07-20,1.0006769564040081
2016-07-21,1.0006769564040081
2016-07-22,1.0006769564040081
2016-07-25,1.0005415651232068
2016-07-26,1.0005415651232068
2016-07-27,1.0006769564040083
2016-07-28,1.000541565123207
2016-07-29,1.0006769564040086
2016-08-01,1.0005415651232072
2016-08-02,1.0006769564040088
