date,equity
2016-01-07,100000.0
2016-01-08,100233.4218004
2016-01-11,100351.183019712
2016-01-12,100268.868478524
2016-01-13,100355.409530792
2016-01-14,100361.03349945601
2016-01-15,100361.03349945601
2016-01-18,100361.03349945601
2016-01-19,100361.03349945601
2016-01-20,100014.21731345601
2016-01-21,100014.21731345601
2016-01-22,100014.21731345601
2016-01-25,100014.21731345601
2016-01-26,99931.14382995601
2016-01-27,99931.14382995601
2016-01-28,100130.205592412
2016-01-29,100298.26607940401
2016-02-01,100298.26607940401
2016-02-02,100298.26607940401
2016-02-03,100401.00881211401
2016-02-04,100450.859185438
2016-02-05,100450.859185438
2016-02-08,100486.531010688
2016-02-09,100539.29135246201
2016-02-10,100539.29135246201
2016-02-11,100371.03655975801
2016-02-12,100371.03655975801
2016-02-15,100371.03655975801
2016-02-16,100371.03655975801
2016-02-17,100371.03655975801
2016-02-18,100371.03655975801
2016-02-19,100450.97872871801
2016-02-22,100450.97872871801
2016-02-23,100450.97872871801
2016-02-24,100445.52303438602
2016-02-25,100445.52303438602
2016-02-26,100445.52303438602
2016-02-29,100351.35147342602
2016-03-01,100489.92313117803
2016-03-02,100489.92313117803
2016-03-03,100489.92313117803
2016-03-04,100489.92313117803
2016-03-07,100489.92313117803
2016-03-08,100489.92313117803
2016-03-09,100509.40718733803
2016-03-10,100509.40718733803
2016-03-11,100656.32501073803
2016-03-14,100656.32501073803
2016-03-15,100656.32501073803
2016-03-16,100656.32501073803
2016-03-17,100656.32501073803
2016-03-18,100656.32501073803
2016-03-21,100656.32501073803
2016-03-22,100656.32501073803
2016-03-23,100656.32501073803
2016-03-24,100615.14783209004
2016-03-25,100615.14783209004
2016-03-28,100615.14783209004
2016-03-29,100644.72881530604
2016-03-30,100644.72881530604
2016-03-31,100605.39448900604
2016-04-01,100536.42139869404
2016-04-04,100536.42139869404
2016-04-05,100479.98776961805
2016-04-06,100493.20997189805
2016-04-07,100493.20997189805
2016-04-08,100643.28195038805
2016-04-11,100694.45338538804
2016-04-12,100726.07817723804
2016-04-13,100726.07817723804
2016-04-14,100726.07817723804
2016-04-15,100700.64263750204
2016-04-18,100628.87876270805
2016-04-19,100628.87876270805
2016-04-20,100628.87876270805
2016-04-21,100628.87876270805
2016-04-22,100649.77077268004
2016-04-25,100649.77077268004
2016-04-26,100649.77077268004
2016-04-27,100653.71253134005
2016-04-28,100653.71253134005
2016-04-29,100611.32815392205
2016-05-02,100622.15122887805
2016-05-03,100622.15122887805
2016-05-04,100602.19493767405
2016-05-05,100602.19493767405
2016-05-06,100584.36765147405
2016-05-09,100584.36765147405
2016-05-10,100584.36765147405
2016-05-11,100584.36765147405
2016-05-12,100619.12961721006
2016-05-13,100549.01437184206
2016-05-16,100573.73641427206
2016-05-17,100573.73641427206
2016-05-18,100562.80877640206
2016-05-19,100562.80877640206
2016-05-20,100562.80877640206
2016-05-23,100562.80877640206
2016-05-24,100564.51536917007
2016-05-25,100564.51536917007
2016-05-26,100564.51536917007
2016-05-27,100554.98025230606
2016-05-30,100554.98025230606
2016-05-31,100554.98025230606
2016-06-01,100553.28382773006
2016-06-02,100553.28382773006
2016-06-03,100553.28382773006
2016-06-06,100553.28382773006
2016-06-07,100553.28382773006
2016-06-08,100553.28382773006
2016-06-09,100553.28382773006
2016-06-10,100553.28382773006
2016-06-13,100502.30871086607
2016-06-14,100492.69248002207
2016-06-15,100492.69248002207
2016-06-16,100422.05885654007
2016-06-17,100422.05885654007
2016-06-20,100589.84888743007
2016-06-21,100630.71352147807
2016-06-22,100630.71352147807
2016-06-23,100632.37694122207
2016-06-24,100632.37694122207
2016-06-27,100615.70342748208
2016-06-28,100754.35390776208
2016-06-29,100754.35390776208
2016-06-30,100754.35390776208
